a rep network bll blc ans model.rnd network.rnd assign.rnd network.size metacog communicating ncond cond time.fac avg.degree node.id node.degree node.betweenness score items.taken msgs.sent msgs.rcvd msgs.answers msgs.truthful talkative avg.pathlen clust.global clust.avg betweenness nbhd.infavail nbhd.entropy post.nbhd.infavail post.nbhd.entropy
1 27020 RandomGraph 0.71635544 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 33.01649 2 34 0.011332891 452875.0 9.0 104.0 2071.0 1.0 0.0 0.0 1.8789397 0.13243952 0.13244675 2.4171984 NA NA NA NA
1 27020 RandomGraph 0.71635544 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 33.01649 84 34 0.009048445 448125.0 3.0 15.0 2160.0 1.0 0.0 0.0 1.8789397 0.13243952 0.13244675 2.4171984 NA NA NA NA
1 27020 SmallWorld 0.71635544 1.0 0.2 T T T 250 NIL T SmallWorld PULL 0.1 33.01649 37 32 0.009592918 426000.0 5.0 35.0 2085.0 1.0 1.0 0.0 1.8793253 0.13457792 0.1345513 2.4469337 NA NA NA NA
1 27020 SmallWorld 0.71635544 1.0 0.2 T T T 250 NIL T SmallWorld PULL 0.1 33.01649 49 30 0.0070652207 428625.0 8.0 97.0 2040.0 1.0 1.0 0.0 1.8793253 0.13457792 0.1345513 2.4469337 NA NA NA NA
1 27020 Tree 0.71635544 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 33.01649 102 1 0.0 97125.0 8.0 103.0 87.0 0.0 0.0 0.0 3.5107005 0.0 0.0 5.021401 NA NA NA NA
1 27021 RandomGraph 0.41478226 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 41.027763 166 36 0.006099465 284500.0 3.0 32.0 1590.0 0.0 0.0 0.21246450166596842 1.839743 0.1607863 0.16074562 2.008653 NA NA NA NA
1 27022 RandomGraph 0.19783926 1.0 0.2 T T T 25 T T RandomGraph PUSH 0.1 3.2153978 11 1 0.0 8250.0 3.0 30.0 25.0 0.0 0.0 0.17338728358657143 2.8985507 0.15957446 0.23968254 4.230769 NA NA NA NA
1 27022 Tree 0.22905007 1.0 0.2 T T T 25 T T Tree PUSH 0.1 3.0176497 6 3 0.27920228 6750.0 2.0 15.0 69.0 0.0 0.0 0.27196331128256185 4.6837606 0.0 0.0 7.3675213 NA NA NA NA
1 27022 SmallWorld 0.7188501 1.0 0.2 T T T 250 NIL T SmallWorld PULL 0.1 59.011135 124 41 0.0037474325 367250.0 10.0 76.0 1837.0 0.0 0.0 0.0 1.762988 0.23724236 0.23718229 1.9563962 NA NA NA NA
1 27022 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 104 2 0.04004004 1125.0 0.0 0.0 0.0 0.0 0.0 0.0 10.166458 0.0 0.0 19.306225 NA NA NA NA
1 27023 Tree 0.31113854 1.0 0.2 T T T 25 T T Tree PUSH 0.1 2.5085855 22 1 0.0 7375.0 3.0 28.0 18.0 0.0 0.0 0.20516084579914398 5.393846 0.0 0.0 8.787692 NA NA NA NA
1 27023 SmallWorld 0.08367796 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 59.39347 31 64 0.00891594 113000.0 0.0 3.0 276.0 1.0 0.0 0.0 1.7614458 0.23990442 0.24004664 1.956504 NA NA NA NA
1 27024 SmallWorld 0.47059405 1.0 0.2 T T T 25 T T SmallWorld PUSH 0.1 3.722802 5 3 0.06081081 32250.0 5.0 52.0 172.0 0.0 0.0 0.07932938046405635 2.4033334 0.0 0.0 3.6689188 NA NA NA NA
1 27024 SmallWorld 0.6924476 1.0 0.2 T T T 25 T T SmallWorld PUSH 0.1 5.450672 2 6 0.14577259 59375.0 2.0 38.0 643.0 0.0 0.0 0.75 2.0066667 0.22058824 0.22885714 2.8688047 NA NA NA NA
1 27024 Tree 0.6924476 1.0 0.2 T T T 25 T T Tree PUSH 0.1 5.450672 1 6 0.61576355 57000.0 9.0 138.0 691.0 0.0 0.0 0.016385571218851022 3.1970444 0.0 0.0 4.3940887 NA NA NA NA
1 27025 SmallWorld 0.123943806 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 2.7642019 3 6 0.77253217 14750.0 1.0 7.0 37.0 0.0 0.0 0.0 3.5066667 0.08219178 0.08933333 6.0128756 NA NA NA NA
1 27025 RandomGraph 0.123943806 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 2.7642019 22 1 0.0 9125.0 3.0 11.0 3.0 0.0 0.0 0.0 3.1833334 0.18292683 0.17058824 4.5574713 NA NA NA NA
1 27025 RandomGraph 0.83727056 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 40.28231 184 44 0.009947125 447625.0 4.0 85.0 3812.0 2.0 0.0 0.0 1.839743 0.1608893 0.16115655 2.027451 NA NA NA NA
1 27026 Tree 0.83594304 1.0 0.2 T T T 25 NIL T Tree PULL 0.1 6.027549 25 1 0.0 42250.0 13.0 88.0 142.0 0.0 0.0 0.0 3.0923078 0.0 0.0 4.1846156 NA NA NA NA
1 27026 RandomGraph 0.38770792 1.0 0.2 T T T 25 T T RandomGraph PUSH 0.1 5.4164195 17 4 0.072164945 37375.0 8.0 31.0 112.0 3.0 2.0 0.060309907912582957 2.0466666 0.15384616 0.16266666 2.7800686 NA NA NA NA
1 27026 SmallWorld 0.7113852 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 38.441223 135 53 0.015531501 415250.0 1.0 31.0 3027.0 0.0 0.0 0.0 1.8479679 0.15405062 0.1542589 2.0818596 NA NA NA NA
1 27027 RandomGraph 0.71912074 1.0 0.2 T T T 25 NIL T RandomGraph PUSH 0.1 3.7460828 13 3 0.049661398 70000.0 14.0 75.0 203.0 0.0 0.0 0.0 2.5933332 0.17355372 0.21863355 3.846501 NA NA NA NA
1 27027 SmallWorld 0.23527746 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 37.6216 42 31 0.005888692 126625.0 2.0 7.0 230.0 0.0 0.0 0.0 1.8518233 0.14955997 0.14995766 2.1240394 NA NA NA NA
1 27027 RandomGraph 0.23527746 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 37.6216 137 41 0.009998096 126500.0 4.0 6.0 245.0 0.0 0.0 0.0 1.8558072 0.14644185 0.1466993 2.1296067 NA NA NA NA
1 27028 RandomGraph 0.59957373 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 50.912598 66 57 0.009558897 327750.0 8.0 54.0 1666.0 1.0 0.0 0.0 1.7930924 0.2061129 0.20600073 1.9520192 NA NA NA NA
1 27029 Tree 0.5141525 1.0 0.2 T T T 25 NIL T Tree PUSH 0.1 5.406807 26 1 0.0 33625.0 13.0 59.0 32.0 0.0 0.0 0.0 3.2114942 0.0 0.0 4.4229884 NA NA NA NA
1 27030 SmallWorld 0.053431034 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 2.4638743 18 2 0.105 8875.0 3.0 12.0 10.0 0.0 0.0 0.0 3.47 0.0 0.0 5.76 NA NA NA NA
1 27030 SmallWorld 0.5091116 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 62.800056 154 54 0.0056691184 334250.0 6.0 49.0 3772.0 3.0 2.0 0.06728869493552612 1.747759 0.2517494 0.25167394 1.958169 NA NA NA NA
1 27030 RandomGraph 0.5091116 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 62.800056 220 73 0.010614037 374000.0 8.0 66.0 4675.0 1.0 1.0 0.04673391477386824 1.748755 0.25140887 0.25149453 1.9580375 NA NA NA NA
1 27030 SmallWorld 0.5091116 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 62.800056 41 79 0.012248716 239000.0 3.0 31.0 1553.0 2.0 0.0 0.0 1.747759 0.2516312 0.25163105 1.9581529 NA NA NA NA
1 27030 RandomGraph 0.5091116 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 62.800056 176 60 0.0072364416 246500.0 9.0 51.0 1221.0 1.0 0.0 0.0 1.7498474 0.25034842 0.25042883 1.9578902 NA NA NA NA
1 27031 SmallWorld 0.18030815 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 37.428013 17 35 0.0075545455 106875.0 0.0 8.0 788.0 1.0 0.0 0.75 1.8524979 0.15097634 0.15149796 2.109349 NA NA NA NA
1 27031 RandomGraph 0.18030815 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 37.428013 31 34 0.0065394393 99000.0 2.0 14.0 787.0 0.0 0.0 0.2448363205815212 1.8500562 0.14988789 0.14961869 2.0990543 NA NA NA NA
1 27031 SmallWorld 0.18030815 1.0 0.2 T T T 250 NIL T SmallWorld PULL 0.1 37.428013 86 36 0.0076490734 115000.0 1.0 2.0 195.0 0.0 0.0 0.0 1.8525944 0.14872882 0.14953119 2.1142945 NA NA NA NA
1 27031 Tree 0.18030815 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 37.428013 46 1 0.0 34375.0 2.0 4.0 7.0 0.0 0.0 0.0 3.4497526 0.0 0.0 4.899505 NA NA NA NA
1 27032 Tree 0.5296963 1.0 0.2 T T T 25 T T Tree PUSH 0.1 3.9144254 20 1 0.0 19375.0 3.0 56.0 74.0 0.0 0.0 0.75 3.6809118 0.0 0.0 5.3618236 NA NA NA NA
1 27032 SmallWorld 0.5 1.0 0.2 T T T 25 NIL NIL NoCommunication PULL 0.1 2.3 8 3 0.4619883 18375.0 3.0 0.0 0.0 0.0 0.0 0.0 3.98 0.07317073 0.04 6.4269004 NA NA NA NA
1 27032 RandomGraph 0.6783223 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 30.428743 55 37 0.01573333 396750.0 0.0 14.0 1777.0 1.0 0.0 0.0 1.8996626 0.122240774 0.12184204 2.6690898 NA NA NA NA
1 27032 RandomGraph 0.6783223 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 30.428743 116 31 0.012428661 394875.0 6.0 47.0 1787.0 2.0 0.0 0.0 1.8995341 0.123107776 0.12331885 2.6783335 NA NA NA NA
1 27033 Tree 0.30366364 1.0 0.2 T T T 25 T T Tree PUSH 0.1 2.7731783 1 2 0.95726496 10000.0 2.0 40.0 67.0 1.0 0.0 0.06842475625260447 5.4757833 0.0 0.0 8.951567 NA NA NA NA
1 27033 SmallWorld 0.05581999 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 56.44722 15 63 0.009679302 82000.0 1.0 15.0 818.0 1.0 0.0 0.40283123600621307 1.7733012 0.22757573 0.22760268 1.9550085 NA NA NA NA
1 27033 SmallWorld 0.05581999 1.0 0.2 T T T 250 NIL T SmallWorld PULL 0.1 56.44722 141 57 0.007912384 107750.0 1.0 3.0 259.0 0.0 0.0 0.0 1.7733012 0.22664072 0.22680227 1.9550847 NA NA NA NA
1 27034 RandomGraph 0.2562976 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 55.267025 173 53 0.0074706874 140750.0 2.0 12.0 1024.0 1.0 1.0 0.25704024431008043 1.7823614 0.21621999 0.21622692 1.9537418 NA NA NA NA
1 27034 Tree 0.2562976 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 55.267025 85 1 0.0 40625.0 1.0 19.0 3.0 0.0 0.0 0.0 3.2619927 0.0 0.0 4.5239854 NA NA NA NA
1 27035 RandomGraph 0.22325173 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 4.8405704 20 6 0.15286624 26750.0 5.0 6.0 58.0 0.0 0.0 0.0 2.07 0.2639296 0.2853002 2.8917198 NA NA NA NA
1 27035 Tree 0.45879737 1.0 0.2 T T T 25 NIL T Tree PUSH 0.1 6.0978723 21 1 0.0 15250.0 4.0 16.0 11.0 0.0 0.0 0.0 3.0923078 0.0 0.0 4.1846156 NA NA NA NA
1 27035 Tree 0.40350983 1.0 0.2 T T T 250 T T Tree PUSH 0.1 27.354046 43 1 0.0 32125.0 2.0 45.0 87.0 0.0 0.0 0.23352923772363418 3.6018867 0.0 0.0 5.2037735 NA NA NA NA
1 27035 Tree 0.40350983 1.0 0.2 T T T 250 T T Tree PUSH 0.1 27.354046 76 1 0.0 43750.0 13.0 57.0 44.0 2.0 1.0 0.04504387287845773 3.6018867 0.0 0.0 5.2037735 NA NA NA NA
1 27036 RandomGraph 0.22005978 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 3.539455 12 3 0.18789144 17500.0 4.0 5.0 18.0 0.0 0.0 0.0 2.326087 0.17277487 0.13376623 3.3444676 NA NA NA NA
1 27036 SmallWorld 0.665397 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 55.15692 10 61 0.009338753 283250.0 0.0 11.0 1711.0 1.0 0.0 0.0 1.7784739 0.22075064 0.22036596 1.9544297 NA NA NA NA
1 27036 Tree 0.665397 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 55.15692 86 1 0.0 155500.0 14.0 70.0 49.0 0.0 0.0 0.0 3.2619927 0.0 0.0 4.5239854 NA NA NA NA
1 27037 SmallWorld 0.5 1.0 0.2 T T T 25 NIL NIL NoCommunication PULL 0.1 2.3 3 2 0.07734807 14875.0 3.0 0.0 0.0 0.0 0.0 0.0 4.12 0.0 0.0 6.78453 NA NA NA NA
1 27037 RandomGraph 0.7957191 1.0 0.2 T T T 25 NIL T RandomGraph PUSH 0.1 3.5602822 13 7 0.5524625 82625.0 6.0 30.0 368.0 0.0 0.0 0.0 2.5 0.18120806 0.15952381 3.614561 NA NA NA NA
1 27037 RandomGraph 0.7957191 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 3.5602822 18 1 0.0 51250.0 17.0 135.0 124.0 0.0 0.0 0.0 2.3033333 0.12435233 0.17384732 3.225673 NA NA NA NA
1 27038 RandomGraph 0.40806952 1.0 0.2 T T T 25 NIL T RandomGraph PUSH 0.1 2.7492967 16 3 0.22391857 25125.0 3.0 10.0 46.0 0.0 0.0 0.0 2.9933333 0.095744684 0.095918365 4.3307886 NA NA NA NA
1 27038 RandomGraph 0.24237576 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 65.75557 206 53 0.005083464 135750.0 2.0 9.0 1494.0 0.0 0.0 0.3238847935849698 1.7368996 0.2624305 0.26259577 1.9592676 NA NA NA NA
1 27039 SmallWorld 0.5 1.0 0.2 T T T 25 NIL NIL NoCommunication PULL 0.1 2.3 7 2 0.1557789 11875.0 5.0 0.0 0.0 0.0 0.0 0.0 4.136667 0.0 0.0 7.110553 NA NA NA NA
1 27039 Tree 0.4619649 1.0 0.2 T T T 250 T T Tree PUSH 0.1 45.146347 113 1 0.0 52250.0 4.0 62.0 38.0 0.0 0.0 0.12780531279694002 3.3698113 0.0 0.0 4.7396226 NA NA NA NA
1 27040 SmallWorld 0.5017799 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 5.77513 1 4 0.05206738 57250.0 14.0 54.0 131.0 0.0 0.0 0.0 1.94 0.21705426 0.21438095 2.6248085 NA NA NA NA
1 27040 Tree 0.101062775 1.0 0.2 T T T 250 T T Tree PUSH 0.1 24.49916 58 1 0.0 21000.0 1.0 46.0 14.0 0.0 0.0 0.43201556234358074 3.6351945 0.0 0.0 5.270389 NA NA NA NA
1 27040 SmallWorld 0.101062775 1.0 0.2 T T T 250 NIL T SmallWorld PULL 0.1 24.49916 144 18 0.0066479673 116000.0 2.0 9.0 82.0 0.0 0.0 0.0 1.9811727 0.099472225 0.09942049 3.2326317 NA NA NA NA
1 27041 Tree 0.26665267 1.0 0.2 T T T 25 NIL T Tree PUSH 0.1 4.626426 11 1 0.0 7750.0 3.0 10.0 4.0 0.0 0.0 0.0 3.4276924 0.0 0.0 4.855385 NA NA NA NA
1 27041 SmallWorld 0.70070976 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 48.257645 27 43 0.006278797 421750.0 5.0 38.0 2595.0 1.0 0.0 0.0 1.8062972 0.19372493 0.19359176 1.9607264 NA NA NA NA
1 27041 RandomGraph 0.70070976 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 48.257645 86 54 0.009748247 394750.0 3.0 25.0 2880.0 1.0 0.0 0.0 1.8079679 0.1937884 0.19373618 1.9550276 NA NA NA NA
1 27041 Tree 0.70070976 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 48.257645 209 1 0.0 131750.0 3.0 104.0 19.0 0.0 0.0 0.0 3.3710248 0.0 0.0 4.7420497 NA NA NA NA
1 27042 RandomGraph 0.58979875 1.0 0.2 T T T 25 NIL T RandomGraph PUSH 0.1 4.5072813 1 6 0.2552381 60125.0 4.0 21.0 206.0 1.0 0.0 0.0 2.1594203 0.13824885 0.12258598 3.142857 NA NA NA NA
1 27042 SmallWorld 0.13487864 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 32.44474 218 33 0.009487978 74500.0 1.0 17.0 436.0 0.0 0.0 0.4877871293960635 1.8833735 0.13119987 0.13098761 2.5101922 NA NA NA NA
1 27042 RandomGraph 0.13487864 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 32.44474 148 41 0.01464919 81750.0 2.0 24.0 792.0 1.0 0.0 0.25619247185775834 1.8819277 0.12872407 0.1283871 2.4722435 NA NA NA NA
1 27042 RandomGraph 0.13487864 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 32.44474 225 36 0.012535131 81250.0 0.0 16.0 734.0 1.0 1.0 0.75 1.8819277 0.12872407 0.1283871 2.4722435 NA NA NA NA
1 27042 Tree 0.13487864 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 32.44474 201 1 0.0 23000.0 1.0 4.0 6.0 0.0 0.0 0.0 3.512458 0.0 0.0 5.024916 NA NA NA NA
1 27042 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 183 2 0.07751435 11000.0 5.0 0.0 0.0 0.0 0.0 0.0 10.242891 0.0 0.0 19.652609 NA NA NA NA
1 27043 SmallWorld 0.8292327 1.0 0.2 T T T 25 T T SmallWorld PUSH 0.1 2.869296 22 4 0.2838428 58125.0 15.0 166.0 685.0 0.0 0.0 0.75 2.8866668 0.0 0.0 4.537118 NA NA NA NA
1 27043 Tree 0.6608079 1.0 0.2 T T T 25 NIL T Tree PUSH 0.1 4.282529 14 1 0.0 27125.0 11.0 69.0 73.0 0.0 0.0 0.0 3.7015386 0.0 0.0 5.403077 NA NA NA NA
1 27043 Tree 0.58254683 1.0 0.2 T T T 250 T T Tree PUSH 0.1 49.298252 273 1 0.0 60000.0 3.0 102.0 102.0 0.0 0.0 0.75 3.368456 0.0 0.0 4.736912 NA NA NA NA
1 27044 Tree 0.095498756 1.0 0.2 T T T 25 NIL T Tree PULL 0.1 5.1033206 0 4 1.3300493 24500.0 4.0 5.0 24.0 0.0 0.0 0.0 3.507389 0.0 0.0 5.014778 NA NA NA NA
1 27044 Tree 0.21736613 1.0 0.2 T T T 25 NIL T Tree PUSH 0.1 3.367271 26 1 0.0 8500.0 4.0 16.0 10.0 0.0 0.0 0.0 4.2621083 0.0 0.0 6.5242167 NA NA NA NA
1 27044 Tree 0.5714593 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 61.26711 267 1 0.0 150125.0 5.0 69.0 37.0 0.0 0.0 0.0 3.2637873 0.0 0.0 4.5275745 NA NA NA NA
1 27044 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 240 3 0.08933136 8500.0 6.0 0.0 0.0 0.0 0.0 0.0 10.2123375 0.0072289156 0.0026666666 19.41827 NA NA NA NA
1 27045 Tree 0.5466629 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 64.79252 40 1 0.0 232625.0 1.0 21.0 25.0 0.0 0.0 0.0 3.107004 0.0 0.0 4.214008 NA NA NA NA
1 27045 Tree 0.5466629 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 64.79252 82 1 0.0 135750.0 3.0 55.0 26.0 0.0 0.0 0.0 3.107004 0.0 0.0 4.214008 NA NA NA NA
1 27045 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 17 2 0.058473736 12875.0 2.0 0.0 0.0 0.0 0.0 0.0 10.511165 0.0 0.0 19.801992 NA NA NA NA
1 27045 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 88 2 0.053935632 6000.0 3.0 0.0 0.0 0.0 0.0 0.0 10.511165 0.0 0.0 19.801992 NA NA NA NA
1 27046 SmallWorld 0.5802639 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 33.3642 212 38 0.012020182 272375.0 4.0 93.0 3370.0 0.0 0.0 0.75 1.8765302 0.13346416 0.1329008 2.406077 NA NA NA NA
1 27046 RandomGraph 0.5802639 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 33.3642 15 36 0.010902636 300500.0 5.0 93.0 3005.0 0.0 0.0 0.05307928549356548 1.8754699 0.13390781 0.13364026 2.3806763 NA NA NA NA
1 27046 RandomGraph 0.5802639 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 33.3642 67 39 0.011969062 292750.0 5.0 95.0 3209.0 0.0 0.0 0.110142885488768 1.8754699 0.13390781 0.13364026 2.3806763 NA NA NA NA
1 27046 RandomGraph 0.5802639 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 33.3642 189 35 0.008631509 283500.0 6.0 49.0 965.0 2.0 0.0 0.0 1.8680161 0.13756703 0.13805744 2.2564864 NA NA NA NA
1 27046 Tree 0.5802639 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 33.3642 200 1 0.0 81625.0 8.0 79.0 9.0 0.0 0.0 0.0 3.508105 0.0 0.0 5.01621 NA NA NA NA
1 27047 Tree 0.54034185 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 68.29234 140 1 0.0 113000.0 3.0 23.0 7.0 0.0 0.0 0.0 3.1087704 0.0 0.0 4.2175407 NA NA NA NA
1 27047 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 104 2 0.09897506 3625.0 0.0 0.0 0.0 0.0 0.0 0.0 9.957526 0.0 0.0 18.946102 NA NA NA NA
1 27048 RandomGraph 0.79046404 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 23.476744 236 27 0.015583529 259750.0 5.0 135.0 3364.0 0.0 0.0 0.75 1.997494 0.09650113 0.09701551 3.2974668 NA NA NA NA
1 27048 SmallWorld 0.79046404 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 23.476744 217 19 0.007863074 423000.0 9.0 105.0 1722.0 1.0 0.0 0.0 2.0036948 0.09222741 0.09278183 3.3130624 NA NA NA NA
1 27048 Tree 0.79046404 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 23.476744 90 1 0.0 65625.0 3.0 102.0 115.0 0.0 0.0 0.0 3.6643503 0.0 0.0 5.3287005 NA NA NA NA
1 28000 RandomGraph 0.7728551 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 2.762412 21 1 0.0 54000.0 20.0 137.0 146.0 0.0 0.0 0.0 2.5 0.09917355 0.0697619 3.579208 NA NA NA NA
1 28000 Tree 0.39319745 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 62.919495 299 1 0.0 79875.0 5.0 23.0 12.0 0.0 0.0 0.0 3.2604501 0.0 0.0 4.5209002 NA NA NA NA
1 28001 SmallWorld 0.50012904 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 4.257979 10 2 0.015296367 46625.0 11.0 35.0 46.0 0.0 0.0 0.0 2.2933333 0.17910448 0.17714286 3.2581263 NA NA NA NA
1 28001 Tree 0.50012904 1.0 0.2 T T T 25 NIL T Tree PUSH 0.1 4.257979 15 1 0.0 18375.0 6.0 35.0 16.0 0.0 0.0 0.0 3.8730159 0.0 0.0 5.7460318 NA NA NA NA
1 28001 RandomGraph 0.63025165 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 53.539665 79 53 0.007519869 295500.0 0.0 85.0 4713.0 0.0 0.0 0.75 1.7848033 0.21381776 0.21379605 1.953406 NA NA NA NA
1 28001 RandomGraph 0.63025165 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 53.539665 77 53 0.007430058 359750.0 2.0 21.0 2082.0 1.0 0.0 0.0 1.7838073 0.2168372 0.2168592 1.9534479 NA NA NA NA
1 28001 RandomGraph 0.63025165 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 53.539665 7 45 0.00563457 347750.0 1.0 25.0 1666.0 2.0 0.0 0.0 1.7882409 0.21271387 0.21277878 1.9527513 NA NA NA NA
1 28002 RandomGraph 0.8330167 1.0 0.2 T T T 25 T T RandomGraph PUSH 0.1 6.1980524 2 8 0.163142 75250.0 10.0 177.0 1336.0 0.0 0.0 0.75 1.84 0.21758242 0.21396825 2.44713 NA NA NA NA
1 28002 SmallWorld 0.21573552 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 42.613747 2 34 0.005071765 107750.0 3.0 53.0 639.0 0.0 0.0 0.13765515085599928 1.8293012 0.16934562 0.16941215 1.9790701 NA NA NA NA
1 28002 Tree 0.21573552 1.0 0.2 T T T 250 T T Tree PUSH 0.1 42.613747 48 1 0.0 36875.0 1.0 37.0 7.0 0.0 0.0 0.3666798374656219 3.372239 0.0 0.0 4.744478 NA NA NA NA
1 28003 RandomGraph 0.8123338 1.0 0.2 T T T 25 T T RandomGraph PUSH 0.1 4.96918 2 3 0.033898305 56875.0 6.0 165.0 512.0 0.0 0.0 0.75 1.9133333 0.2535211 0.26073015 2.6194146 NA NA NA NA
1 28003 SmallWorld 0.5140549 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 53.83712 21 51 0.00697518 322250.0 2.0 82.0 3719.0 1.0 1.0 0.75 1.7837751 0.21521103 0.2153073 1.9535677 NA NA NA NA
1 28003 Tree 0.5140549 1.0 0.2 T T T 250 T T Tree PUSH 0.1 53.83712 55 1 0.0 91625.0 2.0 41.0 84.0 0.0 0.0 0.75 3.263542 0.0 0.0 4.527084 NA NA NA NA
1 28003 SmallWorld 0.5140549 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 53.83712 165 46 0.0055534504 260750.0 3.0 19.0 998.0 1.0 0.0 0.0 1.7837751 0.21519674 0.2151107 1.9536294 NA NA NA NA
1 28004 SmallWorld 0.7483862 1.0 0.2 T T T 25 T T SmallWorld PUSH 0.1 3.404975 12 3 0.14049587 40000.0 6.0 154.0 445.0 0.0 0.0 0.75 2.57 0.11363637 0.14304762 3.8471074 NA NA NA NA
1 28004 SmallWorld 0.17689677 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 33.606308 236 35 0.008870522 99000.0 1.0 21.0 669.0 1.0 1.0 0.46165006960674354 1.8728675 0.13209629 0.1320592 2.3225446 NA NA NA NA
1 28004 RandomGraph 0.17689677 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 33.606308 29 34 0.009054344 120750.0 2.0 1.0 182.0 0.0 0.0 0.0 1.8726747 0.13725694 0.13735902 2.3786273 NA NA NA NA
1 28005 RandomGraph 0.82238764 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 6.9595356 12 6 0.079779916 107000.0 16.0 137.0 430.0 0.0 0.0 0.0 1.8233334 0.29508197 0.3369941 2.4786794 NA NA NA NA
1 28005 Tree 0.5010563 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 64.76161 207 1 0.0 129625.0 4.0 41.0 45.0 0.0 0.0 0.0 3.1069431 0.0 0.0 4.2138863 NA NA NA NA
